sale_id,sale_date,customer_id,car_make,car_model,car_year,category,color,mileage,sale_price,payment_method,dealership,salesperson,state,commission
SALE20240624,2024-07-31,CUST10624,Honda,CR-V,2024,SUV,Black,9,36864.38,Finance,Westside Auto,Lisa Taylor,NC,1769.29
SALE20243687,2024-07-31,CUST13687,Tesla,Model 3,2024,Electric,Red,33,43704.68,Finance,Westside Auto,James Thomas,GA,1052.16
SALE20244826,2024-07-31,CUST14826,Chevrolet,Equinox,2024,SUV,White,40,27934.02,Finance,Westside Auto,James Thomas,NY,674.22
SALE20240925,2024-07-31,CUST10925,Honda,CR-V,2024,SUV,Gray,23,31357.99,Finance,Downtown Motors,David Anderson,FL,839.66
SALE20241479,2024-07-31,CUST11479,Toyota,Corolla,2024,Sedan,Red,36,23042.33,Cash,Westside Auto,Michael Brown,NY,1122.44
SALE20244734,2024-07-31,CUST14734,BMW,X5,2024,Luxury,Blue,45,66002.2,Lease,Downtown Motors,Jennifer Martinez,IL,2016.83
SALE20244481,2024-07-31,CUST14481,Hyundai,Sonata,2024,Sedan,Brown,29,26865.62,Finance,Westside Auto,Michael Brown,NY,795.42
SALE20244933,2024-07-31,CUST14933,Mercedes,GLE,2024,Luxury,Gray,46,59231.7,Finance,Eastside Dealers,Jennifer Martinez,PA,2868.08
SALE20243277,2024-07-31,CUST13277,Tesla,Model Y,2023,Electric,Red,31,54693.34,Finance,Downtown Motors,Mary Jackson,TX,2339.45
SALE20244798,2024-07-31,CUST14798,BMW,3 Series,2024,Luxury,Green,20,48980.99,Finance,Downtown Motors,David Anderson,CA,1312.47
SALE20241645,2024-07-31,CUST11645,Ford,Escape,2023,SUV,Gray,35,31437.23,Finance,South Bay Autos,John Smith,NC,1009.79
SALE20240069,2024-08-01,CUST10069,Nissan,Rogue,2024,SUV,Gray,32,33145.99,Finance,South Bay Autos,Lisa Taylor,IL,966.58
SALE20244345,2024-08-01,CUST14345,BMW,X5,2024,Luxury,Silver,19,68731.35,Finance,South Bay Autos,Emily Davis,GA,2615.37
SALE20243983,2024-08-01,CUST13983,BMW,3 Series,2023,Luxury,Gray,5,44701.5,Cash,North Point Cars,Lisa Taylor,IL,1809.15
SALE20242590,2024-08-01,CUST12590,Chevrolet,Malibu,2024,Sedan,Black,36,27387.28,Finance,South Bay Autos,Sarah Johnson,CA,721.32
SALE20241382,2024-08-01,CUST11382,Hyundai,Sonata,2024,Sedan,White,18,25293.69,Finance,Downtown Motors,Robert Wilson,GA,597.18
SALE20240212,2024-08-01,CUST10212,Mercedes,GLE,2024,Luxury,Green,28,65471.9,Finance,Westside Auto,Jennifer Martinez,TX,1491.05
SALE20241822,2024-08-01,CUST11822,Chevrolet,Equinox,2024,SUV,Green,43,32690.75,Finance,Eastside Dealers,John Smith,CA,880.17
SALE20243093,2024-08-01,CUST13093,Honda,Accord,2024,Sedan,Green,37,27991.19,Finance,Eastside Dealers,Sarah Johnson,TX,762.3
SALE20244518,2024-08-01,CUST14518,Toyota,Corolla,2024,Sedan,Black,25,22620.23,Finance,South Bay Autos,Lisa Taylor,OH,807.66
SALE20243271,2024-08-01,CUST13271,BMW,3 Series,2024,Luxury,Black,31,50817.49,Finance,North Point Cars,Emily Davis,MI,2021.0
SALE20243933,2024-08-01,CUST13933,Chevrolet,Equinox,2024,SUV,Blue,23,27763.97,Lease,Eastside Dealers,Jennifer Martinez,FL,1362.0
SALE20243667,2024-08-01,CUST13667,BMW,X5,2024,Luxury,Red,15,64429.11,Finance,North Point Cars,David Anderson,MI,2769.84
SALE20241214,2024-08-01,CUST11214,Mazda,Mazda3,2023,Sedan,Blue,26,23591.1,Lease,North Point Cars,Robert Wilson,PA,986.14
SALE20244851,2024-08-01,CUST14851,Chevrolet,Silverado,2024,Truck,Red,42,44157.18,Finance,South Bay Autos,Robert Wilson,GA,1357.53
SALE20244889,2024-08-01,CUST14889,Honda,Civic,2024,Sedan,Silver,47,23009.07,Lease,Downtown Motors,Robert Wilson,CA,720.75
SALE20240024,2024-08-02,CUST10024,Hyundai,Tucson,2023,SUV,Red,13,31468.67,Finance,Eastside Dealers,Jennifer Martinez,NY,1263.49
SALE20244307,2024-08-02,CUST14307,Toyota,Camry,2023,Sedan,Black,28,29062.27,Cash,North Point Cars,David Anderson,CA,729.29
SALE20241605,2024-08-02,CUST11605,Honda,Civic,2023,Sedan,Red,32,25548.09,Lease,North Point Cars,Mary Jackson,GA,1175.15
SALE20243009,2024-08-02,CUST13009,Chevrolet,Equinox,2023,SUV,White,50,31107.08,Lease,Eastside Dealers,Sarah Johnson,OH,743.96
SALE20240353,2024-08-02,CUST10353,Honda,Accord,2023,Sedan,Black,17,30517.19,Cash,Eastside Dealers,Sarah Johnson,GA,1322.58
SALE20243695,2024-08-02,CUST13695,Honda,CR-V,2024,SUV,Brown,8,33437.16,Lease,South Bay Autos,John Smith,MI,975.55
SALE20241554,2024-08-02,CUST11554,Mazda,CX-5,2024,SUV,Green,7,29283.06,Cash,Westside Auto,Robert Wilson,TX,1307.81
SALE20240961,2024-08-02,CUST10961,Mercedes,C-Class,2024,Luxury,Blue,24,47655.41,Lease,Westside Auto,Sarah Johnson,OH,1188.34
SALE20240283,2024-08-02,CUST10283,Ford,Explorer,2024,SUV,Green,37,38545.7,Finance,Eastside Dealers,Sarah Johnson,MI,1549.53
SALE20240440,2024-08-02,CUST10440,Mazda,CX-5,2023,SUV,Red,41,33013.17,Finance,North Point Cars,Michael Brown,MI,1339.69
SALE20242063,2024-08-02,CUST12063,Ford,Explorer,2024,SUV,Blue,26,42576.19,Lease,North Point Cars,John Smith,TX,1153.73
SALE20244888,2024-08-02,CUST14888,Mercedes,GLE,2024,Luxury,Blue,5,63463.42,Finance,North Point Cars,Sarah Johnson,OH,2476.1
SALE20243703,2024-08-02,CUST13703,BMW,3 Series,2024,Luxury,Green,38,46252.7,Lease,Downtown Motors,David Anderson,FL,1726.02
SALE20244598,2024-08-02,CUST14598,Nissan,Altima,2023,Sedan,Black,48,27935.66,Lease,Downtown Motors,John Smith,NC,759.32
SALE20240299,2024-08-02,CUST10299,Ford,F-150,2024,Truck,Gray,36,45298.28,Lease,South Bay Autos,David Anderson,PA,1373.49
SALE20244170,2024-08-03,CUST14170,BMW,X5,2024,Luxury,White,21,69756.59,Finance,North Point Cars,Sarah Johnson,PA,1613.22
SALE20241504,2024-08-03,CUST11504,Toyota,Corolla,2023,Sedan,Blue,35,23794.75,Cash,Downtown Motors,Sarah Johnson,MI,506.25
SALE20241364,2024-08-03,CUST11364,Toyota,Corolla,2024,Sedan,Silver,25,22521.98,Finance,North Point Cars,James Thomas,FL,523.24
SALE20244183,2024-08-03,CUST14183,Ford,Escape,2023,SUV,Blue,25,29971.2,Finance,North Point Cars,David Anderson,PA,1474.42
SALE20242444,2024-08-03,CUST12444,Mazda,CX-5,2023,SUV,White,6,31068.07,Finance,Eastside Dealers,Lisa Taylor,OH,1351.85
SALE20241267,2024-08-03,CUST11267,Tesla,Model 3,2024,Electric,White,38,49214.6,Finance,Eastside Dealers,Lisa Taylor,GA,1039.33
SALE20241028,2024-08-03,CUST11028,Toyota,Corolla,2024,Sedan,Blue,41,24225.77,Finance,Westside Auto,Jennifer Martinez,FL,1122.48
SALE20240935,2024-08-03,CUST10935,Ford,Explorer,2024,SUV,Gray,6,37701.6,Finance,Downtown Motors,Sarah Johnson,FL,1541.38
SALE20242747,2024-08-03,CUST12747,Hyundai,Tucson,2024,SUV,Green,43,31948.57,Lease,Downtown Motors,Emily Davis,GA,996.65
SALE20241533,2024-08-03,CUST11533,Honda,Accord,2024,Sedan,Silver,49,28042.0,Cash,Westside Auto,David Anderson,TX,1244.45
SALE20243643,2024-08-03,CUST13643,Chevrolet,Silverado,2024,Truck,Gray,8,42499.9,Finance,Eastside Dealers,Lisa Taylor,MI,1072.19
SALE20243664,2024-08-04,CUST13664,Ford,Escape,2024,SUV,White,50,29298.88,Cash,Downtown Motors,Robert Wilson,OH,1259.4
SALE20241681,2024-08-04,CUST11681,Mercedes,C-Class,2023,Luxury,White,42,46009.19,Cash,South Bay Autos,Jennifer Martinez,GA,962.26
SALE20241857,2024-08-04,CUST11857,Tesla,Model Y,2024,Electric,Red,34,50305.92,Finance,Downtown Motors,Sarah Johnson,CA,1074.88
SALE20241967,2024-08-04,CUST11967,Mercedes,GLE,2023,Luxury,Green,13,70089.6,Finance,Eastside Dealers,John Smith,OH,1647.45
SALE20240268,2024-08-04,CUST10268,Mazda,CX-5,2024,SUV,Black,24,29293.05,Finance,Westside Auto,Sarah Johnson,TX,706.37
SALE20240701,2024-08-04,CUST10701,Chevrolet,Malibu,2024,Sedan,Green,48,27892.11,Cash,North Point Cars,James Thomas,PA,745.47
SALE20244156,2024-08-04,CUST14156,Mercedes,GLE,2024,Luxury,Brown,44,68525.4,Cash,South Bay Autos,Robert Wilson,TX,2986.71
SALE20241678,2024-08-04,CUST11678,Chevrolet,Silverado,2023,Truck,Red,16,42983.25,Finance,North Point Cars,Jennifer Martinez,PA,2079.23
SALE20241938,2024-08-04,CUST11938,Tesla,Model Y,2024,Electric,Silver,39,49617.74,Cash,Downtown Motors,Jennifer Martinez,NY,1493.48
SALE20241086,2024-08-04,CUST11086,Chevrolet,Malibu,2024,Sedan,Gray,11,25362.76,Cash,Eastside Dealers,Jennifer Martinez,MI,1263.67
SALE20244154,2024-08-04,CUST14154,Mercedes,GLE,2024,Luxury,Green,38,70648.18,Cash,Downtown Motors,David Anderson,NC,1547.12
SALE20240861,2024-08-04,CUST10861,Hyundai,Tucson,2023,SUV,Red,17,30818.19,Finance,North Point Cars,James Thomas,IL,1264.57
SALE20240029,2024-08-04,CUST10029,Ford,Escape,2024,SUV,Red,40,28764.52,Finance,Westside Auto,Robert Wilson,FL,1184.24
SALE20242694,2024-08-04,CUST12694,BMW,X5,2024,Luxury,Brown,40,73536.42,Cash,South Bay Autos,David Anderson,IL,1953.45
SALE20242832,2024-08-04,CUST12832,Toyota,Camry,2024,Sedan,White,31,31712.26,Cash,South Bay Autos,John Smith,TX,1331.34
SALE20240876,2024-08-04,CUST10876,Toyota,Corolla,2024,Sedan,Blue,21,23319.33,Finance,North Point Cars,Michael Brown,OH,939.67
SALE20242638,2024-08-04,CUST12638,Ford,F-150,2024,Truck,Blue,43,42031.33,Finance,Westside Auto,Robert Wilson,OH,1316.66
SALE20243958,2024-08-04,CUST13958,Mercedes,C-Class,2024,Luxury,Red,30,49398.34,Lease,Downtown Motors,Emily Davis,OH,1813.64
SALE20240686,2024-08-04,CUST10686,Mazda,Mazda3,2024,Sedan,Black,35,25131.82,Finance,Downtown Motors,John Smith,PA,1187.4
SALE20243993,2024-08-04,CUST13993,Tesla,Model 3,2023,Electric,Black,19,45617.42,Finance,North Point Cars,Robert Wilson,PA,1047.22
SALE20241674,2024-08-04,CUST11674,Honda,Accord,2023,Sedan,Silver,43,29648.57,Finance,North Point Cars,Lisa Taylor,IL,1143.92
SALE20242254,2024-08-04,CUST12254,Toyota,Camry,2024,Sedan,Blue,30,29106.81,Lease,North Point Cars,Michael Brown,OH,596.14
SALE20242615,2024-08-04,CUST12615,Nissan,Rogue,2024,SUV,Silver,41,30524.27,Finance,South Bay Autos,Emily Davis,NC,839.46
SALE20243405,2024-08-04,CUST13405,Mazda,CX-5,2024,SUV,Black,43,31285.52,Finance,North Point Cars,Sarah Johnson,NC,1462.18
SALE20244118,2024-08-04,CUST14118,BMW,3 Series,2023,Luxury,Blue,7,50954.33,Lease,Downtown Motors,Mary Jackson,TX,1546.91
SALE20240936,2024-08-05,CUST10936,Chevrolet,Malibu,2023,Sedan,Black,28,24981.23,Cash,South Bay Autos,Mary Jackson,FL,605.5
SALE20243832,2024-08-05,CUST13832,Tesla,Model Y,2024,Electric,Blue,11,56053.2,Finance,North Point Cars,Michael Brown,CA,1254.71
SALE20240555,2024-08-05,CUST10555,Nissan,Rogue,2023,SUV,Green,32,30564.74,Lease,South Bay Autos,David Anderson,PA,1165.65
SALE20240647,2024-08-05,CUST10647,Mazda,Mazda3,2024,Sedan,Blue,37,24670.82,Finance,North Point Cars,Mary Jackson,OH,699.83
SALE20243533,2024-08-05,CUST13533,Hyundai,Sonata,2024,Sedan,Brown,35,30248.9,Finance,Eastside Dealers,Jennifer Martinez,NC,755.34
SALE20243509,2024-08-05,CUST13509,Nissan,Rogue,2023,SUV,Brown,48,31350.42,Finance,North Point Cars,Michael Brown,MI,1507.2
SALE20240928,2024-08-05,CUST10928,Honda,CR-V,2023,SUV,Blue,36,37244.58,Lease,South Bay Autos,Jennifer Martinez,TX,1484.27
SALE20241103,2024-08-05,CUST11103,Honda,Accord,2024,Sedan,Red,35,28571.93,Finance,Downtown Motors,David Anderson,FL,1291.55
SALE20242355,2024-08-05,CUST12355,Honda,Accord,2023,Sedan,White,49,30530.23,Lease,South Bay Autos,James Thomas,CA,1101.45
SALE20242477,2024-08-05,CUST12477,Mercedes,C-Class,2024,Luxury,Black,42,54986.55,Finance,Downtown Motors,Lisa Taylor,OH,2313.58
SALE20241996,2024-08-05,CUST11996,Tesla,Model Y,2024,Electric,Gray,6,55486.09,Cash,Eastside Dealers,Jennifer Martinez,NC,2365.72
SALE20241535,2024-08-05,CUST11535,Honda,Civic,2024,Sedan,Brown,6,25732.55,Finance,Eastside Dealers,Mary Jackson,NY,666.17
SALE20240735,2024-08-05,CUST10735,Honda,CR-V,2024,SUV,Brown,38,34493.27,Finance,Downtown Motors,James Thomas,OH,1495.79
SALE20241651,2024-08-06,CUST11651,Chevrolet,Equinox,2023,SUV,Black,15,31362.03,Finance,Eastside Dealers,James Thomas,FL,933.12
SALE20243910,2024-08-06,CUST13910,Mazda,CX-5,2024,SUV,White,21,29653.3,Finance,South Bay Autos,Emily Davis,CA,1201.08
SALE20241631,2024-08-06,CUST11631,BMW,3 Series,2024,Luxury,White,46,50414.03,Lease,Downtown Motors,Robert Wilson,FL,2221.82
SALE20244150,2024-08-06,CUST14150,Ford,F-150,2024,Truck,White,40,43371.94,Finance,Eastside Dealers,Lisa Taylor,NY,1875.35
SALE20240791,2024-08-06,CUST10791,BMW,3 Series,2024,Luxury,Green,16,46957.96,Lease,Eastside Dealers,Jennifer Martinez,IL,1561.38
SALE20240210,2024-08-06,CUST10210,Mercedes,GLE,2024,Luxury,Red,24,65045.7,Lease,North Point Cars,Jennifer Martinez,OH,2035.53
SALE20240247,2024-08-06,CUST10247,BMW,3 Series,2023,Luxury,Green,44,44836.7,Finance,Westside Auto,David Anderson,OH,2084.59
SALE20244304,2024-08-06,CUST14304,Mazda,Mazda3,2024,Sedan,Blue,21,25063.86,Finance,North Point Cars,Jennifer Martinez,OH,602.96
SALE20244004,2024-08-06,CUST14004,Hyundai,Sonata,2024,Sedan,Red,37,25677.7,Cash,Eastside Dealers,David Anderson,FL,1011.25
SALE20244677,2024-08-06,CUST14677,Toyota,Corolla,2024,Sedan,White,6,22812.14,Finance,North Point Cars,Emily Davis,CA,460.44
SALE20244847,2024-08-07,CUST14847,Tesla,Model Y,2024,Electric,Silver,11,58091.12,Lease,Downtown Motors,Lisa Taylor,IL,2648.86
SALE20240823,2024-08-07,CUST10823,Ford,Explorer,2023,SUV,White,18,40810.22,Finance,Westside Auto,Robert Wilson,NY,1602.26
SALE20240280,2024-08-07,CUST10280,Ford,Escape,2024,SUV,Blue,8,31643.13,Finance,South Bay Autos,Lisa Taylor,GA,1107.14
SALE20242062,2024-08-07,CUST12062,Tesla,Model Y,2024,Electric,Gray,14,57214.87,Finance,Eastside Dealers,John Smith,IL,2823.79
SALE20242276,2024-08-07,CUST12276,BMW,3 Series,2023,Luxury,Red,7,46532.23,Lease,South Bay Autos,David Anderson,FL,1272.81
SALE20244586,2024-08-07,CUST14586,Hyundai,Tucson,2023,SUV,Red,5,31523.59,Lease,Westside Auto,David Anderson,CA,1503.13
SALE20243936,2024-08-07,CUST13936,Honda,CR-V,2024,SUV,Gray,25,31488.06,Lease,South Bay Autos,Lisa Taylor,NY,1324.96
SALE20244406,2024-08-07,CUST14406,Chevrolet,Malibu,2024,Sedan,Red,8,28345.93,Finance,Eastside Dealers,Sarah Johnson,FL,754.33
SALE20240894,2024-08-07,CUST10894,Honda,Civic,2023,Sedan,Blue,32,25374.85,Lease,Downtown Motors,Lisa Taylor,FL,511.92
SALE20244008,2024-08-07,CUST14008,Honda,Accord,2023,Sedan,Brown,16,30012.79,Lease,Downtown Motors,Robert Wilson,TX,1047.57
SALE20241800,2024-08-07,CUST11800,Mercedes,GLE,2024,Luxury,Green,37,59628.99,Finance,North Point Cars,John Smith,NY,1670.31
SALE20243661,2024-08-07,CUST13661,Nissan,Altima,2024,Sedan,Blue,24,28085.67,Lease,South Bay Autos,David Anderson,MI,1004.56
SALE20243029,2024-08-08,CUST13029,BMW,X5,2024,Luxury,Gray,15,71449.44,Finance,Westside Auto,Mary Jackson,TX,2036.5
SALE20244143,2024-08-08,CUST14143,Tesla,Model 3,2024,Electric,Gray,17,47957.42,Finance,North Point Cars,David Anderson,PA,1080.06
SALE20243036,2024-08-08,CUST13036,Hyundai,Tucson,2024,SUV,Brown,26,31688.87,Finance,South Bay Autos,Robert Wilson,PA,1174.08
SALE20242003,2024-08-08,CUST12003,Toyota,Corolla,2024,Sedan,Blue,29,22513.56,Finance,North Point Cars,Sarah Johnson,PA,611.97
SALE20240690,2024-08-08,CUST10690,Chevrolet,Silverado,2024,Truck,Blue,15,45222.34,Lease,South Bay Autos,Robert Wilson,NC,1332.53
SALE20242144,2024-08-08,CUST12144,BMW,X5,2024,Luxury,Gray,40,69992.62,Lease,Westside Auto,Michael Brown,MI,2302.75
SALE20241778,2024-08-08,CUST11778,Nissan,Altima,2024,Sedan,White,41,27345.11,Lease,Downtown Motors,Robert Wilson,TX,1191.05
SALE20240974,2024-08-08,CUST10974,Ford,Explorer,2024,SUV,Green,41,40323.62,Finance,Westside Auto,David Anderson,CA,1325.56
SALE20244997,2024-08-08,CUST14997,Toyota,Corolla,2024,Sedan,White,47,24275.88,Finance,South Bay Autos,James Thomas,OH,1011.59
SALE20241612,2024-08-08,CUST11612,Nissan,Rogue,2024,SUV,Blue,7,33225.56,Lease,South Bay Autos,Michael Brown,FL,1512.63
SALE20244699,2024-08-08,CUST14699,Toyota,Corolla,2024,Sedan,Black,9,22094.89,Finance,Westside Auto,Mary Jackson,NC,1046.03
SALE20243134,2024-08-08,CUST13134,Toyota,RAV4,2023,SUV,White,50,35436.11,Finance,South Bay Autos,Sarah Johnson,OH,1407.1
SALE20243144,2024-08-08,CUST13144,Mazda,Mazda3,2023,Sedan,Black,26,26620.83,Finance,Downtown Motors,Michael Brown,FL,567.78
SALE20240122,2024-08-08,CUST10122,Honda,Civic,2024,Sedan,Gray,7,23420.09,Finance,South Bay Autos,Jennifer Martinez,TX,774.89
SALE20243635,2024-08-08,CUST13635,Toyota,RAV4,2024,SUV,White,40,34655.81,Lease,South Bay Autos,Sarah Johnson,NY,1254.84
SALE20242829,2024-08-08,CUST12829,Honda,Accord,2024,Sedan,Silver,50,31870.89,Finance,Downtown Motors,James Thomas,PA,1051.01
SALE20241532,2024-08-09,CUST11532,Honda,CR-V,2023,SUV,Silver,16,35890.25,Finance,North Point Cars,Michael Brown,PA,1454.75
SALE20243736,2024-08-09,CUST13736,Ford,Explorer,2024,SUV,Gray,49,38031.37,Finance,Downtown Motors,Sarah Johnson,CA,872.35
SALE20243479,2024-08-09,CUST13479,Mazda,CX-5,2024,SUV,Silver,18,33916.6,Lease,Downtown Motors,Emily Davis,FL,1659.1
SALE20244335,2024-08-09,CUST14335,Toyota,Camry,2023,Sedan,White,47,29506.86,Lease,Eastside Dealers,James Thomas,MI,705.09
SALE20241211,2024-08-09,CUST11211,Hyundai,Tucson,2023,SUV,Brown,11,29822.38,Finance,Eastside Dealers,James Thomas,FL,1278.95
SALE20243420,2024-08-09,CUST13420,Honda,CR-V,2024,SUV,Blue,35,36429.3,Cash,North Point Cars,Robert Wilson,MI,818.38
SALE20243572,2024-08-09,CUST13572,BMW,3 Series,2023,Luxury,White,35,44854.76,Finance,Westside Auto,Mary Jackson,MI,1819.9
SALE20241228,2024-08-09,CUST11228,Toyota,Camry,2023,Sedan,Blue,25,28848.21,Finance,Downtown Motors,David Anderson,CA,946.64
SALE20243994,2024-08-09,CUST13994,Ford,Escape,2023,SUV,Red,49,31982.93,Finance,Downtown Motors,Jennifer Martinez,IL,1485.59
SALE20242235,2024-08-09,CUST12235,BMW,X5,2024,Luxury,Brown,44,62303.43,Finance,Downtown Motors,John Smith,TX,1419.25
SALE20241831,2024-08-10,CUST11831,Honda,Accord,2024,Sedan,Silver,26,28063.07,Finance,Eastside Dealers,David Anderson,FL,1353.35
SALE20240453,2024-08-10,CUST10453,Mercedes,C-Class,2024,Luxury,Blue,28,51741.95,Finance,Eastside Dealers,Emily Davis,TX,1674.69
SALE20243364,2024-08-10,CUST13364,Tesla,Model 3,2024,Electric,White,32,45986.91,Finance,Westside Auto,Mary Jackson,TX,1880.83
SALE20243123,2024-08-10,CUST13123,Mazda,Mazda3,2024,Sedan,Green,36,25376.95,Finance,Downtown Motors,Lisa Taylor,NY,825.42
SALE20241265,2024-08-10,CUST11265,Hyundai,Tucson,2024,SUV,Brown,47,29592.95,Finance,South Bay Autos,Mary Jackson,OH,931.52
SALE20241994,2024-08-10,CUST11994,Mercedes,GLE,2023,Luxury,Black,26,60314.55,Finance,South Bay Autos,Lisa Taylor,NC,2249.32
SALE20240225,2024-08-10,CUST10225,Hyundai,Sonata,2024,Sedan,Black,49,29332.19,Lease,South Bay Autos,Emily Davis,NY,1367.66
SALE20240489,2024-08-10,CUST10489,Mazda,CX-5,2024,SUV,Silver,17,29282.25,Finance,North Point Cars,Lisa Taylor,OH,1078.61
SALE20244444,2024-08-10,CUST14444,Chevrolet,Silverado,2023,Truck,Black,35,44319.22,Finance,North Point Cars,Michael Brown,PA,2021.54
SALE20241879,2024-08-10,CUST11879,BMW,X5,2024,Luxury,Brown,17,66961.88,Finance,South Bay Autos,Robert Wilson,TX,2113.97
SALE20240593,2024-08-10,CUST10593,Ford,Escape,2023,SUV,Brown,6,30505.77,Cash,Downtown Motors,John Smith,NC,1054.03
SALE20243444,2024-08-10,CUST13444,Toyota,RAV4,2023,SUV,Gray,41,34070.43,Lease,Westside Auto,Robert Wilson,GA,827.9
SALE20244219,2024-08-10,CUST14219,BMW,3 Series,2023,Luxury,White,28,43925.22,Finance,North Point Cars,Sarah Johnson,IL,1424.39
SALE20240969,2024-08-11,CUST10969,Hyundai,Sonata,2024,Sedan,Black,44,26676.22,Lease,Downtown Motors,Sarah Johnson,TX,1279.79
SALE20242965,2024-08-11,CUST12965,Nissan,Rogue,2024,SUV,Silver,48,32398.86,Finance,Downtown Motors,Sarah Johnson,NC,878.98
SALE20242399,2024-08-11,CUST12399,BMW,X5,2024,Luxury,Red,20,72788.73,Finance,North Point Cars,David Anderson,NY,2665.76
SALE20242112,2024-08-11,CUST12112,Toyota,Corolla,2023,Sedan,White,16,23481.46,Lease,Westside Auto,James Thomas,IL,805.55
SALE20243199,2024-08-11,CUST13199,Ford,Explorer,2023,SUV,Brown,15,40013.76,Finance,Eastside Dealers,John Smith,NY,1001.2
SALE20240596,2024-08-11,CUST10596,Honda,CR-V,2024,SUV,Brown,45,32776.69,Finance,Westside Auto,Michael Brown,GA,1008.14
SALE20240456,2024-08-11,CUST10456,Tesla,Model 3,2024,Electric,Green,38,44999.07,Finance,North Point Cars,Sarah Johnson,OH,1932.09
SALE20240050,2024-08-11,CUST10050,BMW,X5,2024,Luxury,Red,39,62127.32,Finance,North Point Cars,Lisa Taylor,FL,1292.81
SALE20243489,2024-08-11,CUST13489,Tesla,Model Y,2023,Electric,Silver,15,50668.17,Lease,Eastside Dealers,Lisa Taylor,IL,1756.72
SALE20244115,2024-08-11,CUST14115,Honda,Accord,2024,Sedan,Green,13,30620.95,Finance,North Point Cars,John Smith,OH,1244.49
SALE20240142,2024-08-11,CUST10142,Toyota,Corolla,2023,Sedan,Gray,37,25064.22,Lease,North Point Cars,John Smith,OH,782.48
SALE20241838,2024-08-11,CUST11838,Chevrolet,Malibu,2024,Sedan,Blue,9,27634.45,Finance,North Point Cars,Mary Jackson,NC,909.93
SALE20240721,2024-08-12,CUST10721,BMW,3 Series,2024,Luxury,Black,7,51413.82,Lease,Downtown Motors,Mary Jackson,TX,1810.75
SALE20244126,2024-08-12,CUST14126,Mercedes,GLE,2024,Luxury,Brown,39,68829.38,Lease,Westside Auto,James Thomas,GA,3265.47
SALE20243469,2024-08-12,CUST13469,Honda,Civic,2024,Sedan,Green,37,27126.03,Finance,North Point Cars,David Anderson,FL,891.83
SALE20243791,2024-08-12,CUST13791,Toyota,RAV4,2024,SUV,Red,19,31320.55,Finance,Eastside Dealers,Sarah Johnson,OH,1166.27
SALE20243432,2024-08-12,CUST13432,Hyundai,Sonata,2024,Sedan,Gray,25,30402.56,Lease,Eastside Dealers,James Thomas,IL,1314.87
SALE20240074,2024-08-12,CUST10074,Toyota,Corolla,2023,Sedan,Green,48,23531.36,Finance,Eastside Dealers,John Smith,TX,1060.76
SALE20243221,2024-08-12,CUST13221,Honda,Civic,2024,Sedan,Red,48,27099.86,Lease,South Bay Autos,Sarah Johnson,PA,902.91
SALE20241273,2024-08-12,CUST11273,Chevrolet,Malibu,2024,Sedan,Silver,37,28624.81,Cash,Eastside Dealers,Emily Davis,MI,1173.81
SALE20244111,2024-08-12,CUST14111,Hyundai,Sonata,2024,Sedan,Green,41,25231.23,Cash,South Bay Autos,Robert Wilson,NY,862.21
SALE20244136,2024-08-12,CUST14136,Mercedes,GLE,2024,Luxury,Red,44,65225.8,Finance,Downtown Motors,Sarah Johnson,NY,2764.61
SALE20242202,2024-08-13,CUST12202,Chevrolet,Malibu,2024,Sedan,Blue,37,28750.2,Lease,Downtown Motors,David Anderson,IL,1046.61
SALE20241070,2024-08-13,CUST11070,Toyota,Camry,2024,Sedan,Red,42,29212.06,Finance,North Point Cars,James Thomas,NY,1407.0
SALE20242521,2024-08-13,CUST12521,Toyota,Corolla,2024,Sedan,Blue,5,23752.46,Finance,South Bay Autos,John Smith,PA,986.96
SALE20244504,2024-08-13,CUST14504,Honda,CR-V,2024,SUV,White,31,35767.8,Cash,South Bay Autos,John Smith,CA,983.45
SALE20241080,2024-08-13,CUST11080,Chevrolet,Equinox,2024,SUV,Blue,12,29111.26,Finance,Westside Auto,Jennifer Martinez,NY,1187.51
SALE20241615,2024-08-13,CUST11615,Toyota,Corolla,2024,Sedan,Silver,17,22470.53,Lease,Westside Auto,David Anderson,GA,812.94
